1933 -  03-10-16-28-31
1934 -  03-10-16-28-34
1935 -  03-10-16-28-40
1936 -  03-10-16-28-41
1937 -  03-10-16-28-42
1938 -  03-10-16-29-31
1939 -  03-10-16-29-34
1940 -  03-10-16-29-40
1941 -  03-10-16-29-41
1942 -  03-10-16-29-42
1943 -  03-10-16-31-34
1944 -  03-10-16-31-40
1945 -  03-10-16-31-41
1946 -  03-10-16-31-42
1947 -  03-10-16-34-40
1948 -  03-10-16-34-41
1949 -  03-10-16-34-42
1950 -  03-10-16-40-41
1951 -  03-10-16-40-42
1952 -  03-10-16-41-42
1953 -  03-10-20-27-28
1954 -  03-10-20-27-29
1955 -  03-10-20-27-31
1956 -  03-10-20-27-34
1957 -  03-10-20-27-40
1958 -  03-10-20-27-41
1959 -  03-10-20-27-42
1960 -  03-10-20-28-29
1961 -  03-10-20-28-31
1962 -  03-10-20-28-34
1963 -  03-10-20-28-40
1964 -  03-10-20-28-41
1965 -  03-10-20-28-42
1966 -  03-10-20-29-31
1967 -  03-10-20-29-34
1968 -  03-10-20-29-40
1969 -  03-10-20-29-41
1970 -  03-10-20-29-42
1971 -  03-10-20-31-34
1972 -  03-10-20-31-40
1973 -  03-10-20-31-41
1974 -  03-10-20-31-42
1975 -  03-10-20-34-40
1976 -  03-10-20-34-41
1977 -  03-10-20-34-42
1978 -  03-10-20-40-41
1979 -  03-10-20-40-42
1980 -  03-10-20-41-42
1981 -  03-10-27-28-29
1982 -  03-10-27-28-31
1983 -  03-10-27-28-34
1984 -  03-10-27-28-40
1985 -  03-10-27-28-41
1986 -  03-10-27-28-42
1987 -  03-10-27-29-31
1988 -  03-10-27-29-34
1989 -  03-10-27-29-40
1990 -  03-10-27-29-41
1991 -  03-10-27-29-42
1992 -  03-10-27-31-34
1993 -  03-10-27-31-40
1994 -  03-10-27-31-41
1995 -  03-10-27-31-42
1996 -  03-10-27-34-40
1997 -  03-10-27-34-41
1998 -  03-10-27-34-42
1999 -  03-10-27-40-41
2000 -  03-10-27-40-42
2001 -  03-10-27-41-42
2002 -  03-10-28-29-31
2003 -  03-10-28-29-34
2004 -  03-10-28-29-40
2005 -  03-10-28-29-41
2006 -  03-10-28-29-42
2007 -  03-10-28-31-34
2008 -  03-10-28-31-40
2009 -  03-10-28-31-41
2010 -  03-10-28-31-42
2011 -  03-10-28-34-40
2012 -  03-10-28-34-41
2013 -  03-10-28-34-42
2014 -  03-10-28-40-41
2015 -  03-10-28-40-42
2016 -  03-10-28-41-42
2017 -  03-10-29-31-34
2018 -  03-10-29-31-40
2019 -  03-10-29-31-41
2020 -  03-10-29-31-42
2021 -  03-10-29-34-40
2022 -  03-10-29-34-41
2023 -  03-10-29-34-42
2024 -  03-10-29-40-41
2025 -  03-10-29-40-42
2026 -  03-10-29-41-42
2027 -  03-10-31-34-40
2028 -  03-10-31-34-41
2029 -  03-10-31-34-42
2030 -  03-10-31-40-41
2031 -  03-10-31-40-42
2032 -  03-10-31-41-42
2033 -  03-10-34-40-41
2034 -  03-10-34-40-42
2035 -  03-10-34-41-42
2036 -  03-10-40-41-42
2037 -  03-12-16-20-27
2038 -  03-12-16-20-28
2039 -  03-12-16-20-29
2040 -  03-12-16-20-31
2041 -  03-12-16-20-34
2042 -  03-12-16-20-40
2043 -  03-12-16-20-41
2044 -  03-12-16-20-42
2045 -  03-12-16-27-28
2046 -  03-12-16-27-29
2047 -  03-12-16-27-31
2048 -  03-12-16-27-34
2049 -  03-12-16-27-40
2050 -  03-12-16-27-41
2051 -  03-12-16-27-42
2052 -  03-12-16-28-29
2053 -  03-12-16-28-31
2054 -  03-12-16-28-34
2055 -  03-12-16-28-40
2056 -  03-12-16-28-41
2057 -  03-12-16-28-42
2058 -  03-12-16-29-31
2059 -  03-12-16-29-34
2060 -  03-12-16-29-40
2061 -  03-12-16-29-41
2062 -  03-12-16-29-42
2063 -  03-12-16-31-34
2064 -  03-12-16-31-40
2065 -  03-12-16-31-41
2066 -  03-12-16-31-42
2067 -  03-12-16-34-40
2068 -  03-12-16-34-41
2069 -  03-12-16-34-42
2070 -  03-12-16-40-41
2071 -  03-12-16-40-42
2072 -  03-12-16-41-42
2073 -  03-12-20-27-28
2074 -  03-12-20-27-29
2075 -  03-12-20-27-31
2076 -  03-12-20-27-34
2077 -  03-12-20-27-40
2078 -  03-12-20-27-41
2079 -  03-12-20-27-42
2080 -  03-12-20-28-29
2081 -  03-12-20-28-31
2082 -  03-12-20-28-34
2083 -  03-12-20-28-40
2084 -  03-12-20-28-41
2085 -  03-12-20-28-42
2086 -  03-12-20-29-31
2087 -  03-12-20-29-34
2088 -  03-12-20-29-40
2089 -  03-12-20-29-41
2090 -  03-12-20-29-42
2091 -  03-12-20-31-34
2092 -  03-12-20-31-40
2093 -  03-12-20-31-41
2094 -  03-12-20-31-42
2095 -  03-12-20-34-40
2096 -  03-12-20-34-41
2097 -  03-12-20-34-42
2098 -  03-12-20-40-41
2099 -  03-12-20-40-42
2100 -  03-12-20-41-42
2101 -  03-12-27-28-29
2102 -  03-12-27-28-31
2103 -  03-12-27-28-34
2104 -  03-12-27-28-40
2105 -  03-12-27-28-41
2106 -  03-12-27-28-42
2107 -  03-12-27-29-31
2108 -  03-12-27-29-34
2109 -  03-12-27-29-40
2110 -  03-12-27-29-41
2111 -  03-12-27-29-42
2112 -  03-12-27-31-34
2113 -  03-12-27-31-40
2114 -  03-12-27-31-41
2115 -  03-12-27-31-42
2116 -  03-12-27-34-40
2117 -  03-12-27-34-41
2118 -  03-12-27-34-42
2119 -  03-12-27-40-41
2120 -  03-12-27-40-42
2121 -  03-12-27-41-42
2122 -  03-12-28-29-31
2123 -  03-12-28-29-34
2124 -  03-12-28-29-40
2125 -  03-12-28-29-41
2126 -  03-12-28-29-42
2127 -  03-12-28-31-34
2128 -  03-12-28-31-40
2129 -  03-12-28-31-41
2130 -  03-12-28-31-42
2131 -  03-12-28-34-40
2132 -  03-12-28-34-41
2133 -  03-12-28-34-42
2134 -  03-12-28-40-41
2135 -  03-12-28-40-42
2136 -  03-12-28-41-42
2137 -  03-12-29-31-34
2138 -  03-12-29-31-40
2139 -  03-12-29-31-41
2140 -  03-12-29-31-42
2141 -  03-12-29-34-40
2142 -  03-12-29-34-41
2143 -  03-12-29-34-42
2144 -  03-12-29-40-41
2145 -  03-12-29-40-42
2146 -  03-12-29-41-42
2147 -  03-12-31-34-40
2148 -  03-12-31-34-41
2149 -  03-12-31-34-42
2150 -  03-12-31-40-41
2151 -  03-12-31-40-42
2152 -  03-12-31-41-42
2153 -  03-12-34-40-41
2154 -  03-12-34-40-42
2155 -  03-12-34-41-42
2156 -  03-12-40-41-42
2157 -  03-16-20-27-28
2158 -  03-16-20-27-29
2159 -  03-16-20-27-31
2160 -  03-16-20-27-34
2161 -  03-16-20-27-40
2162 -  03-16-20-27-41
2163 -  03-16-20-27-42
2164 -  03-16-20-28-29
2165 -  03-16-20-28-31
2166 -  03-16-20-28-34
2167 -  03-16-20-28-40
2168 -  03-16-20-28-41
2169 -  03-16-20-28-42
2170 -  03-16-20-29-31
2171 -  03-16-20-29-34
2172 -  03-16-20-29-40
2173 -  03-16-20-29-41
2174 -  03-16-20-29-42
2175 -  03-16-20-31-34
2176 -  03-16-20-31-40
2177 -  03-16-20-31-41
2178 -  03-16-20-31-42
2179 -  03-16-20-34-40
2180 -  03-16-20-34-41
2181 -  03-16-20-34-42
2182 -  03-16-20-40-41
2183 -  03-16-20-40-42
2184 -  03-16-20-41-42
2185 -  03-16-27-28-29
2186 -  03-16-27-28-31
2187 -  03-16-27-28-34
2188 -  03-16-27-28-40
2189 -  03-16-27-28-41
2190 -  03-16-27-28-42
2191 -  03-16-27-29-31
2192 -  03-16-27-29-34
2193 -  03-16-27-29-40
2194 -  03-16-27-29-41
2195 -  03-16-27-29-42
2196 -  03-16-27-31-34
2197 -  03-16-27-31-40
2198 -  03-16-27-31-41
2199 -  03-16-27-31-42
2200 -  03-16-27-34-40
2201 -  03-16-27-34-41
2202 -  03-16-27-34-42
2203 -  03-16-27-40-41
2204 -  03-16-27-40-42
2205 -  03-16-27-41-42
2206 -  03-16-28-29-31
2207 -  03-16-28-29-34
2208 -  03-16-28-29-40
2209 -  03-16-28-29-41
2210 -  03-16-28-29-42
2211 -  03-16-28-31-34
2212 -  03-16-28-31-40
2213 -  03-16-28-31-41
2214 -  03-16-28-31-42
2215 -  03-16-28-34-40
2216 -  03-16-28-34-41
2217 -  03-16-28-34-42
2218 -  03-16-28-40-41
2219 -  03-16-28-40-42
2220 -  03-16-28-41-42
2221 -  03-16-29-31-34
2222 -  03-16-29-31-40
2223 -  03-16-29-31-41
2224 -  03-16-29-31-42
2225 -  03-16-29-34-40
2226 -  03-16-29-34-41
2227 -  03-16-29-34-42
2228 -  03-16-29-40-41
2229 -  03-16-29-40-42
2230 -  03-16-29-41-42
2231 -  03-16-31-34-40
2232 -  03-16-31-34-41
2233 -  03-16-31-34-42
2234 -  03-16-31-40-41
2235 -  03-16-31-40-42
2236 -  03-16-31-41-42
2237 -  03-16-34-40-41
2238 -  03-16-34-40-42
2239 -  03-16-34-41-42
2240 -  03-16-40-41-42
2241 -  03-20-27-28-29
2242 -  03-20-27-28-31
2243 -  03-20-27-28-34
2244 -  03-20-27-28-40
2245 -  03-20-27-28-41
2246 -  03-20-27-28-42
2247 -  03-20-27-29-31
2248 -  03-20-27-29-34
2249 -  03-20-27-29-40
2250 -  03-20-27-29-41
2251 -  03-20-27-29-42
2252 -  03-20-27-31-34
2253 -  03-20-27-31-40
2254 -  03-20-27-31-41
2255 -  03-20-27-31-42
2256 -  03-20-27-34-40
2257 -  03-20-27-34-41
2258 -  03-20-27-34-42
2259 -  03-20-27-40-41
2260 -  03-20-27-40-42
2261 -  03-20-27-41-42
2262 -  03-20-28-29-31
2263 -  03-20-28-29-34
2264 -  03-20-28-29-40
2265 -  03-20-28-29-41
2266 -  03-20-28-29-42
2267 -  03-20-28-31-34
2268 -  03-20-28-31-40
2269 -  03-20-28-31-41
2270 -  03-20-28-31-42
2271 -  03-20-28-34-40
2272 -  03-20-28-34-41
2273 -  03-20-28-34-42
2274 -  03-20-28-40-41
2275 -  03-20-28-40-42
2276 -  03-20-28-41-42
2277 -  03-20-29-31-34
2278 -  03-20-29-31-40
2279 -  03-20-29-31-41
2280 -  03-20-29-31-42
2281 -  03-20-29-34-40
2282 -  03-20-29-34-41
2283 -  03-20-29-34-42
2284 -  03-20-29-40-41
2285 -  03-20-29-40-42
2286 -  03-20-29-41-42
2287 -  03-20-31-34-40
2288 -  03-20-31-34-41
2289 -  03-20-31-34-42
2290 -  03-20-31-40-41
2291 -  03-20-31-40-42
2292 -  03-20-31-41-42
2293 -  03-20-34-40-41
2294 -  03-20-34-40-42
2295 -  03-20-34-41-42
2296 -  03-20-40-41-42
2297 -  03-27-28-29-31
2298 -  03-27-28-29-34
2299 -  03-27-28-29-40
2300 -  03-27-28-29-41
2301 -  03-27-28-29-42
2302 -  03-27-28-31-34
2303 -  03-27-28-31-40
2304 -  03-27-28-31-41
2305 -  03-27-28-31-42
2306 -  03-27-28-34-40
2307 -  03-27-28-34-41
2308 -  03-27-28-34-42
2309 -  03-27-28-40-41
2310 -  03-27-28-40-42
2311 -  03-27-28-41-42
2312 -  03-27-29-31-34
2313 -  03-27-29-31-40
2314 -  03-27-29-31-41
2315 -  03-27-29-31-42
2316 -  03-27-29-34-40
2317 -  03-27-29-34-41
2318 -  03-27-29-34-42
2319 -  03-27-29-40-41
2320 -  03-27-29-40-42
2321 -  03-27-29-41-42
2322 -  03-27-31-34-40
2323 -  03-27-31-34-41
2324 -  03-27-31-34-42
2325 -  03-27-31-40-41
2326 -  03-27-31-40-42
2327 -  03-27-31-41-42
2328 -  03-27-34-40-41
2329 -  03-27-34-40-42
2330 -  03-27-34-41-42
2331 -  03-27-40-41-42
2332 -  03-28-29-31-34
2333 -  03-28-29-31-40
2334 -  03-28-29-31-41
2335 -  03-28-29-31-42
2336 -  03-28-29-34-40
2337 -  03-28-29-34-41
2338 -  03-28-29-34-42
2339 -  03-28-29-40-41
2340 -  03-28-29-40-42
2341 -  03-28-29-41-42
2342 -  03-28-31-34-40
2343 -  03-28-31-34-41
2344 -  03-28-31-34-42
2345 -  03-28-31-40-41
2346 -  03-28-31-40-42
2347 -  03-28-31-41-42
2348 -  03-28-34-40-41
2349 -  03-28-34-40-42
2350 -  03-28-34-41-42
2351 -  03-28-40-41-42
2352 -  03-29-31-34-40
2353 -  03-29-31-34-41
2354 -  03-29-31-34-42
2355 -  03-29-31-40-41
2356 -  03-29-31-40-42
2357 -  03-29-31-41-42
2358 -  03-29-34-40-41
2359 -  03-29-34-40-42
2360 -  03-29-34-41-42
2361 -  03-29-40-41-42
2362 -  03-31-34-40-41
2363 -  03-31-34-40-42
2364 -  03-31-34-41-42
2365 -  03-31-40-41-42
2366 -  03-34-40-41-42
2367 -  08-09-10-12-16
2368 -  08-09-10-12-20
2369 -  08-09-10-12-27
2370 -  08-09-10-12-28
2371 -  08-09-10-12-29
2372 -  08-09-10-12-31
2373 -  08-09-10-12-34
2374 -  08-09-10-12-40
2375 -  08-09-10-12-41
2376 -  08-09-10-12-42
2377 -  08-09-10-16-20
2378 -  08-09-10-16-27
2379 -  08-09-10-16-28
2380 -  08-09-10-16-29
2381 -  08-09-10-16-31
2382 -  08-09-10-16-34
2383 -  08-09-10-16-40
2384 -  08-09-10-16-41
2385 -  08-09-10-16-42
2386 -  08-09-10-20-27
2387 -  08-09-10-20-28
2388 -  08-09-10-20-29
2389 -  08-09-10-20-31
2390 -  08-09-10-20-34
2391 -  08-09-10-20-40
2392 -  08-09-10-20-41
2393 -  08-09-10-20-42
2394 -  08-09-10-27-28
2395 -  08-09-10-27-29
2396 -  08-09-10-27-31
2397 -  08-09-10-27-34
2398 -  08-09-10-27-40
2399 -  08-09-10-27-41
2400 -  08-09-10-27-42
2401 -  08-09-10-28-29
2402 -  08-09-10-28-31
2403 -  08-09-10-28-34
2404 -  08-09-10-28-40
2405 -  08-09-10-28-41
2406 -  08-09-10-28-42
2407 -  08-09-10-29-31
2408 -  08-09-10-29-34
2409 -  08-09-10-29-40
2410 -  08-09-10-29-41
2411 -  08-09-10-29-42
2412 -  08-09-10-31-34
2413 -  08-09-10-31-40
2414 -  08-09-10-31-41
2415 -  08-09-10-31-42
2416 -  08-09-10-34-40
2417 -  08-09-10-34-41
2418 -  08-09-10-34-42
2419 -  08-09-10-40-41
2420 -  08-09-10-40-42
2421 -  08-09-10-41-42
2422 -  08-09-12-16-20
2423 -  08-09-12-16-27
2424 -  08-09-12-16-28
2425 -  08-09-12-16-29
2426 -  08-09-12-16-31
2427 -  08-09-12-16-34
2428 -  08-09-12-16-40
2429 -  08-09-12-16-41
2430 -  08-09-12-16-42
2431 -  08-09-12-20-27
2432 -  08-09-12-20-28
2433 -  08-09-12-20-29
2434 -  08-09-12-20-31
2435 -  08-09-12-20-34
2436 -  08-09-12-20-40
2437 -  08-09-12-20-41
2438 -  08-09-12-20-42
2439 -  08-09-12-27-28
2440 -  08-09-12-27-29
2441 -  08-09-12-27-31
2442 -  08-09-12-27-34
2443 -  08-09-12-27-40
2444 -  08-09-12-27-41
2445 -  08-09-12-27-42
2446 -  08-09-12-28-29
2447 -  08-09-12-28-31
2448 -  08-09-12-28-34
2449 -  08-09-12-28-40
2450 -  08-09-12-28-41
2451 -  08-09-12-28-42
2452 -  08-09-12-29-31
2453 -  08-09-12-29-34
2454 -  08-09-12-29-40
2455 -  08-09-12-29-41
2456 -  08-09-12-29-42
2457 -  08-09-12-31-34
2458 -  08-09-12-31-40
2459 -  08-09-12-31-41
2460 -  08-09-12-31-42
2461 -  08-09-12-34-40
2462 -  08-09-12-34-41
2463 -  08-09-12-34-42
2464 -  08-09-12-40-41
2465 -  08-09-12-40-42
2466 -  08-09-12-41-42
2467 -  08-09-16-20-27
2468 -  08-09-16-20-28
2469 -  08-09-16-20-29
2470 -  08-09-16-20-31
2471 -  08-09-16-20-34
2472 -  08-09-16-20-40
2473 -  08-09-16-20-41
2474 -  08-09-16-20-42
2475 -  08-09-16-27-28
2476 -  08-09-16-27-29
2477 -  08-09-16-27-31
2478 -  08-09-16-27-34
2479 -  08-09-16-27-40
2480 -  08-09-16-27-41
2481 -  08-09-16-27-42
2482 -  08-09-16-28-29
2483 -  08-09-16-28-31
2484 -  08-09-16-28-34
2485 -  08-09-16-28-40
2486 -  08-09-16-28-41
2487 -  08-09-16-28-42
2488 -  08-09-16-29-31
2489 -  08-09-16-29-34
2490 -  08-09-16-29-40
2491 -  08-09-16-29-41
2492 -  08-09-16-29-42
2493 -  08-09-16-31-34
2494 -  08-09-16-31-40
2495 -  08-09-16-31-41
2496 -  08-09-16-31-42
2497 -  08-09-16-34-40
2498 -  08-09-16-34-41
2499 -  08-09-16-34-42
2500 -  08-09-16-40-41
2501 -  08-09-16-40-42
2502 -  08-09-16-41-42
2503 -  08-09-20-27-28
2504 -  08-09-20-27-29
2505 -  08-09-20-27-31
2506 -  08-09-20-27-34
2507 -  08-09-20-27-40
2508 -  08-09-20-27-41
2509 -  08-09-20-27-42
2510 -  08-09-20-28-29
2511 -  08-09-20-28-31
2512 -  08-09-20-28-34
2513 -  08-09-20-28-40
2514 -  08-09-20-28-41
2515 -  08-09-20-28-42
2516 -  08-09-20-29-31
2517 -  08-09-20-29-34
2518 -  08-09-20-29-40
2519 -  08-09-20-29-41
2520 -  08-09-20-29-42
2521 -  08-09-20-31-34
2522 -  08-09-20-31-40
2523 -  08-09-20-31-41
2524 -  08-09-20-31-42
2525 -  08-09-20-34-40
2526 -  08-09-20-34-41
2527 -  08-09-20-34-42
2528 -  08-09-20-40-41
2529 -  08-09-20-40-42
2530 -  08-09-20-41-42
2531 -  08-09-27-28-29
2532 -  08-09-27-28-31
2533 -  08-09-27-28-34
2534 -  08-09-27-28-40
2535 -  08-09-27-28-41
2536 -  08-09-27-28-42
2537 -  08-09-27-29-31
2538 -  08-09-27-29-34
2539 -  08-09-27-29-40
2540 -  08-09-27-29-41
2541 -  08-09-27-29-42
2542 -  08-09-27-31-34
2543 -  08-09-27-31-40
2544 -  08-09-27-31-41
2545 -  08-09-27-31-42
2546 -  08-09-27-34-40
2547 -  08-09-27-34-41
2548 -  08-09-27-34-42
2549 -  08-09-27-40-41
2550 -  08-09-27-40-42
2551 -  08-09-27-41-42
2552 -  08-09-28-29-31
2553 -  08-09-28-29-34
2554 -  08-09-28-29-40
2555 -  08-09-28-29-41
2556 -  08-09-28-29-42
2557 -  08-09-28-31-34
2558 -  08-09-28-31-40
2559 -  08-09-28-31-41
2560 -  08-09-28-31-42
2561 -  08-09-28-34-40
2562 -  08-09-28-34-41
2563 -  08-09-28-34-42
2564 -  08-09-28-40-41
2565 -  08-09-28-40-42
2566 -  08-09-28-41-42
2567 -  08-09-29-31-34
2568 -  08-09-29-31-40
2569 -  08-09-29-31-41
2570 -  08-09-29-31-42
2571 -  08-09-29-34-40
2572 -  08-09-29-34-41
2573 -  08-09-29-34-42
2574 -  08-09-29-40-41
2575 -  08-09-29-40-42
2576 -  08-09-29-41-42
2577 -  08-09-31-34-40
2578 -  08-09-31-34-41
2579 -  08-09-31-34-42
2580 -  08-09-31-40-41
2581 -  08-09-31-40-42
2582 -  08-09-31-41-42
2583 -  08-09-34-40-41
2584 -  08-09-34-40-42
2585 -  08-09-34-41-42
2586 -  08-09-40-41-42
2587 -  08-10-12-16-20
2588 -  08-10-12-16-27
2589 -  08-10-12-16-28
2590 -  08-10-12-16-29
2591 -  08-10-12-16-31
2592 -  08-10-12-16-34
2593 -  08-10-12-16-40
2594 -  08-10-12-16-41
2595 -  08-10-12-16-42
2596 -  08-10-12-20-27
2597 -  08-10-12-20-28
2598 -  08-10-12-20-29
2599 -  08-10-12-20-31
2600 -  08-10-12-20-34
2601 -  08-10-12-20-40
2602 -  08-10-12-20-41
2603 -  08-10-12-20-42
2604 -  08-10-12-27-28
2605 -  08-10-12-27-29
2606 -  08-10-12-27-31
2607 -  08-10-12-27-34
2608 -  08-10-12-27-40
2609 -  08-10-12-27-41
2610 -  08-10-12-27-42
2611 -  08-10-12-28-29
2612 -  08-10-12-28-31
2613 -  08-10-12-28-34
2614 -  08-10-12-28-40
2615 -  08-10-12-28-41
2616 -  08-10-12-28-42
2617 -  08-10-12-29-31
2618 -  08-10-12-29-34
2619 -  08-10-12-29-40
2620 -  08-10-12-29-41
2621 -  08-10-12-29-42
2622 -  08-10-12-31-34
2623 -  08-10-12-31-40
2624 -  08-10-12-31-41
2625 -  08-10-12-31-42
2626 -  08-10-12-34-40
2627 -  08-10-12-34-41
2628 -  08-10-12-34-42
2629 -  08-10-12-40-41
2630 -  08-10-12-40-42
2631 -  08-10-12-41-42
2632 -  08-10-16-20-27
2633 -  08-10-16-20-28
2634 -  08-10-16-20-29
2635 -  08-10-16-20-31
2636 -  08-10-16-20-34
2637 -  08-10-16-20-40
2638 -  08-10-16-20-41
2639 -  08-10-16-20-42
2640 -  08-10-16-27-28
2641 -  08-10-16-27-29
2642 -  08-10-16-27-31
2643 -  08-10-16-27-34
2644 -  08-10-16-27-40
2645 -  08-10-16-27-41
2646 -  08-10-16-27-42
2647 -  08-10-16-28-29
2648 -  08-10-16-28-31
2649 -  08-10-16-28-34
2650 -  08-10-16-28-40
2651 -  08-10-16-28-41
2652 -  08-10-16-28-42
2653 -  08-10-16-29-31
2654 -  08-10-16-29-34
2655 -  08-10-16-29-40
2656 -  08-10-16-29-41
2657 -  08-10-16-29-42
2658 -  08-10-16-31-34
2659 -  08-10-16-31-40
2660 -  08-10-16-31-41
2661 -  08-10-16-31-42
2662 -  08-10-16-34-40
2663 -  08-10-16-34-41
2664 -  08-10-16-34-42
2665 -  08-10-16-40-41
2666 -  08-10-16-40-42
2667 -  08-10-16-41-42
2668 -  08-10-20-27-28
2669 -  08-10-20-27-29
2670 -  08-10-20-27-31
2671 -  08-10-20-27-34
2672 -  08-10-20-27-40
2673 -  08-10-20-27-41
2674 -  08-10-20-27-42
2675 -  08-10-20-28-29
2676 -  08-10-20-28-31
2677 -  08-10-20-28-34
2678 -  08-10-20-28-40
2679 -  08-10-20-28-41
2680 -  08-10-20-28-42
2681 -  08-10-20-29-31
2682 -  08-10-20-29-34
2683 -  08-10-20-29-40
2684 -  08-10-20-29-41
2685 -  08-10-20-29-42
2686 -  08-10-20-31-34
2687 -  08-10-20-31-40
2688 -  08-10-20-31-41
2689 -  08-10-20-31-42
2690 -  08-10-20-34-40
2691 -  08-10-20-34-41
2692 -  08-10-20-34-42
2693 -  08-10-20-40-41
2694 -  08-10-20-40-42
2695 -  08-10-20-41-42
2696 -  08-10-27-28-29
2697 -  08-10-27-28-31
2698 -  08-10-27-28-34
2699 -  08-10-27-28-40
2700 -  08-10-27-28-41
2701 -  08-10-27-28-42
2702 -  08-10-27-29-31
2703 -  08-10-27-29-34
2704 -  08-10-27-29-40
2705 -  08-10-27-29-41
2706 -  08-10-27-29-42
2707 -  08-10-27-31-34
2708 -  08-10-27-31-40
2709 -  08-10-27-31-41
2710 -  08-10-27-31-42
2711 -  08-10-27-34-40
2712 -  08-10-27-34-41
2713 -  08-10-27-34-42
2714 -  08-10-27-40-41
2715 -  08-10-27-40-42
2716 -  08-10-27-41-42
2717 -  08-10-28-29-31
2718 -  08-10-28-29-34
2719 -  08-10-28-29-40
2720 -  08-10-28-29-41
2721 -  08-10-28-29-42
2722 -  08-10-28-31-34
2723 -  08-10-28-31-40
2724 -  08-10-28-31-41
2725 -  08-10-28-31-42
2726 -  08-10-28-34-40
2727 -  08-10-28-34-41
2728 -  08-10-28-34-42
2729 -  08-10-28-40-41
2730 -  08-10-28-40-42
2731 -  08-10-28-41-42
2732 -  08-10-29-31-34
2733 -  08-10-29-31-40
2734 -  08-10-29-31-41
2735 -  08-10-29-31-42
2736 -  08-10-29-34-40
2737 -  08-10-29-34-41
2738 -  08-10-29-34-42
2739 -  08-10-29-40-41
2740 -  08-10-29-40-42
2741 -  08-10-29-41-42
2742 -  08-10-31-34-40
2743 -  08-10-31-34-41
2744 -  08-10-31-34-42
2745 -  08-10-31-40-41
2746 -  08-10-31-40-42
2747 -  08-10-31-41-42
2748 -  08-10-34-40-41
2749 -  08-10-34-40-42
2750 -  08-10-34-41-42
2751 -  08-10-40-41-42
2752 -  08-12-16-20-27
2753 -  08-12-16-20-28
2754 -  08-12-16-20-29
2755 -  08-12-16-20-31
2756 -  08-12-16-20-34
2757 -  08-12-16-20-40
2758 -  08-12-16-20-41
2759 -  08-12-16-20-42
2760 -  08-12-16-27-28
2761 -  08-12-16-27-29
2762 -  08-12-16-27-31
2763 -  08-12-16-27-34
2764 -  08-12-16-27-40
2765 -  08-12-16-27-41
2766 -  08-12-16-27-42
2767 -  08-12-16-28-29
2768 -  08-12-16-28-31
2769 -  08-12-16-28-34
2770 -  08-12-16-28-40
2771 -  08-12-16-28-41
2772 -  08-12-16-28-42
2773 -  08-12-16-29-31
2774 -  08-12-16-29-34
2775 -  08-12-16-29-40
2776 -  08-12-16-29-41
2777 -  08-12-16-29-42
2778 -  08-12-16-31-34
2779 -  08-12-16-31-40
2780 -  08-12-16-31-41
2781 -  08-12-16-31-42
2782 -  08-12-16-34-40
2783 -  08-12-16-34-41
2784 -  08-12-16-34-42
2785 -  08-12-16-40-41
2786 -  08-12-16-40-42
2787 -  08-12-16-41-42
2788 -  08-12-20-27-28
2789 -  08-12-20-27-29
2790 -  08-12-20-27-31
2791 -  08-12-20-27-34
2792 -  08-12-20-27-40
2793 -  08-12-20-27-41
2794 -  08-12-20-27-42
2795 -  08-12-20-28-29
2796 -  08-12-20-28-31
2797 -  08-12-20-28-34
2798 -  08-12-20-28-40
2799 -  08-12-20-28-41
2800 -  08-12-20-28-42
2801 -  08-12-20-29-31
2802 -  08-12-20-29-34
2803 -  08-12-20-29-40
2804 -  08-12-20-29-41
2805 -  08-12-20-29-42
2806 -  08-12-20-31-34
2807 -  08-12-20-31-40
2808 -  08-12-20-31-41
2809 -  08-12-20-31-42
2810 -  08-12-20-34-40
2811 -  08-12-20-34-41
2812 -  08-12-20-34-42
2813 -  08-12-20-40-41
2814 -  08-12-20-40-42
2815 -  08-12-20-41-42
2816 -  08-12-27-28-29
2817 -  08-12-27-28-31
2818 -  08-12-27-28-34
2819 -  08-12-27-28-40
2820 -  08-12-27-28-41
2821 -  08-12-27-28-42
2822 -  08-12-27-29-31
2823 -  08-12-27-29-34
2824 -  08-12-27-29-40
2825 -  08-12-27-29-41
2826 -  08-12-27-29-42
2827 -  08-12-27-31-34
2828 -  08-12-27-31-40
2829 -  08-12-27-31-41
2830 -  08-12-27-31-42
2831 -  08-12-27-34-40
2832 -  08-12-27-34-41
2833 -  08-12-27-34-42
2834 -  08-12-27-40-41
2835 -  08-12-27-40-42
2836 -  08-12-27-41-42
2837 -  08-12-28-29-31
2838 -  08-12-28-29-34
2839 -  08-12-28-29-40
2840 -  08-12-28-29-41
2841 -  08-12-28-29-42
2842 -  08-12-28-31-34
2843 -  08-12-28-31-40
2844 -  08-12-28-31-41
2845 -  08-12-28-31-42
2846 -  08-12-28-34-40
2847 -  08-12-28-34-41
2848 -  08-12-28-34-42
2849 -  08-12-28-40-41
2850 -  08-12-28-40-42
2851 -  08-12-28-41-42
2852 -  08-12-29-31-34
2853 -  08-12-29-31-40
2854 -  08-12-29-31-41
2855 -  08-12-29-31-42
2856 -  08-12-29-34-40
2857 -  08-12-29-34-41
2858 -  08-12-29-34-42
2859 -  08-12-29-40-41
2860 -  08-12-29-40-42
2861 -  08-12-29-41-42
2862 -  08-12-31-34-40
2863 -  08-12-31-34-41
2864 -  08-12-31-34-42
2865 -  08-12-31-40-41
